run_accession,sample_accession,experiment_accession,study_accession,geo_series_id,geo_title,study_title,experiment_title,sample_title,organism_name,geo_organism,organism_taxid,library_strategy,library_source,library_selection,library_layout,geo_platform,instrument,instrument_model,bioproject,biosample,total_spots,total_size,run_total_spots,run_total_bases,geo_submission_date,geo_last_update_date,experiment_desc,geo_summary,instrument_model_desc,library_name,file_name,file_type,file_format,file_size_bytes,file_size_mb,file_download_url,file_s3_location,file_md5
SRR21492377,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,298258479,36089275959,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,SRR21492377.lite,,,9363452779,8929.68,,,ab89dddbc8d3134db78f3da23a018765
SRR21492377,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,298258479,36089275959,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,EP1_S1_L001_R2_001.fastq.gz,,,13736075600,13099.74,,,74e75b0f76cd3a5ac4a317db607e7f7a
SRR21492377,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,298258479,36089275959,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,EP1_S1_L002_I1_001.fastq.gz,,,1630658134,1555.12,,,96abeb9a3395f2680fae233f092e87ff
SRR21492377,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,298258479,36089275959,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,EP1_S1_L002_I2_001.fastq.gz,,,1898555332,1810.6,,,2c19f12e273633c0cf6368cfe2de1992
SRR21492377,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,298258479,36089275959,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,SRR21492378,,,10058526780,9592.56,,,2e1c1ed3893f4f52f59418a575565f2f
SRR21492377,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,298258479,36089275959,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,SRR21492378.lite,,,8250253860,7868.06,,,e8460c51b00ae1e23cf24499da545292
SRR21492378,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,596069498,36080326759,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,EP1_S1_L001_I1_001.fastq.gz,,,1629669849,1554.17,,,94ba5b2ef0665d2a0d581007f41c49ae
SRR21492378,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,596069498,36080326759,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,EP1_S1_L001_I2_001.fastq.gz,,,1891943736,1804.3,,,0fbcf1aa0979706feb7c6de535febe95
SRR21492378,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,596069498,36080326759,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,EP1_S1_L001_R1_001.fastq.gz,,,19108601556,18223.38,,,abd813f8e491c183a88900a1b2413643
SRR21492378,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,596069498,36080326759,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,SRR21492377,,,15044980171,14348.01,,,a7b94cc9958f86a617375a10cc1d62ec
SRR21492378,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,596069498,36080326759,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,SRR21492377.lite,,,9363452779,8929.68,,,ab89dddbc8d3134db78f3da23a018765
SRR21492378,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,596069498,36080326759,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,EP1_S1_L001_R2_001.fastq.gz,,,13736075600,13099.74,,,74e75b0f76cd3a5ac4a317db607e7f7a
SRR21492378,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,596069498,36080326759,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,EP1_S1_L002_I1_001.fastq.gz,,,1630658134,1555.12,,,96abeb9a3395f2680fae233f092e87ff
SRR21492378,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,596069498,36080326759,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,EP1_S1_L002_I2_001.fastq.gz,,,1898555332,1810.6,,,2c19f12e273633c0cf6368cfe2de1992
SRR21492378,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,596069498,36080326759,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,SRR21492378,,,10058526780,9592.56,,,2e1c1ed3893f4f52f59418a575565f2f
SRR21492378,SRS15047692,SRX17495745,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732291,894327977,25103500727,596069498,36080326759,"Sep 08, 2022","Feb 27, 2025",GSM6566486: 23.3 vehicle 1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566486,SRR21492378.lite,,,8250253860,7868.06,,,e8460c51b00ae1e23cf24499da545292
SRR21492379,SRS15047691,SRX17495744,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566485: NF95.6 parental; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732292,34009848,2195588536,34009848,6801969600,"Sep 08, 2022","Feb 27, 2025",GSM6566485: NF95.6 parental; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566485,ipNF95.6_R1.fastq.gz,,,1842613355,1757.25,,,248f3d7ca8727b05e960158b4672e402
SRR21492379,SRS15047691,SRX17495744,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566485: NF95.6 parental; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732292,34009848,2195588536,34009848,6801969600,"Sep 08, 2022","Feb 27, 2025",GSM6566485: NF95.6 parental; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566485,ipNF95.6_R2.fastq.gz,,,1903254436,1815.08,,,bf89373523c9f986dcc7da26d530734d
SRR21492379,SRS15047691,SRX17495744,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566485: NF95.6 parental; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732292,34009848,2195588536,34009848,6801969600,"Sep 08, 2022","Feb 27, 2025",GSM6566485: NF95.6 parental; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566485,SRR21492379,,,2195591054,2093.88,,,ba07c55dd895cec60acae3dfad06d126
SRR21492379,SRS15047691,SRX17495744,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566485: NF95.6 parental; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732292,34009848,2195588536,34009848,6801969600,"Sep 08, 2022","Feb 27, 2025",GSM6566485: NF95.6 parental; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566485,SRR21492379.lite,,,1762496110,1680.85,,,231674ea3aaa03ff2c8dac9a8d20a64b
SRR21492380,SRS15047690,SRX17495743,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566483: NF95.11b parental; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732293,36105169,2316488251,36105169,7221033800,"Sep 08, 2022","Feb 27, 2025",GSM6566483: NF95.11b parental; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566483,ipNF95.11b_R1.fastq.gz,,,1973691587,1882.26,,,782326e6bad52a28d8747cac2efa4400
SRR21492380,SRS15047690,SRX17495743,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566483: NF95.11b parental; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732293,36105169,2316488251,36105169,7221033800,"Sep 08, 2022","Feb 27, 2025",GSM6566483: NF95.11b parental; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566483,ipNF95.11b_R2.fastq.gz,,,2007117829,1914.14,,,3287c5eebceadb8f6eb574b11c80bcdd
SRR21492380,SRS15047690,SRX17495743,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566483: NF95.11b parental; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732293,36105169,2316488251,36105169,7221033800,"Sep 08, 2022","Feb 27, 2025",GSM6566483: NF95.11b parental; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566483,SRR21492380,,,2316490767,2209.18,,,f6ca4c236a5e2f34e1fe8aaf3219ad54
SRR21492380,SRS15047690,SRX17495743,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566483: NF95.11b parental; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732293,36105169,2316488251,36105169,7221033800,"Sep 08, 2022","Feb 27, 2025",GSM6566483: NF95.11b parental; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566483,SRR21492380.lite,,,1876151219,1789.24,,,07cdf8a0c2a725f28dee1bb47ed18b79
SRR21492381,SRS15047689,SRX17495742,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566482: SNF96.2; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732294,89691613,5694962773,89691613,17938322600,"Sep 08, 2022","Feb 27, 2025",GSM6566482: SNF96.2; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566482,SNF96.2_R1.fastq.gz,,,4753737135,4533.52,,,051469882aa5a09e23c4f9bea40f453c
SRR21492381,SRS15047689,SRX17495742,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566482: SNF96.2; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732294,89691613,5694962773,89691613,17938322600,"Sep 08, 2022","Feb 27, 2025",GSM6566482: SNF96.2; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566482,SNF96.2_R2.fastq.gz,,,4949782185,4720.48,,,27631d7eec2265b662e871023276d2b2
SRR21492381,SRS15047689,SRX17495742,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566482: SNF96.2; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732294,89691613,5694962773,89691613,17938322600,"Sep 08, 2022","Feb 27, 2025",GSM6566482: SNF96.2; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566482,SRR21492381,,,5694965293,5431.14,,,3772f6b43409cf27724bd4ff2b6fb14a
SRR21492381,SRS15047689,SRX17495742,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566482: SNF96.2; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732294,89691613,5694962773,89691613,17938322600,"Sep 08, 2022","Feb 27, 2025",GSM6566482: SNF96.2; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566482,SRR21492381.lite,,,4611717553,4398.08,,,8b8ad17843834f0d558bad6233de7143
SRR21492382,SRS15047688,SRX17495741,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566481: SNF94.3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732295,102929736,6662532619,102929736,20585947200,"Sep 08, 2022","Feb 27, 2025",GSM6566481: SNF94.3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566481,SRR21492382.lite,,,5292071043,5046.91,,,4ac4334565e9908b79016bb31d5592ad
SRR21492382,SRS15047688,SRX17495741,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566481: SNF94.3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732295,102929736,6662532619,102929736,20585947200,"Sep 08, 2022","Feb 27, 2025",GSM6566481: SNF94.3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566481,SRR21492382,,,6662535139,6353.89,,,02a4bc45a5f59ea248264351125165fd
SRR21492382,SRS15047688,SRX17495741,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566481: SNF94.3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732295,102929736,6662532619,102929736,20585947200,"Sep 08, 2022","Feb 27, 2025",GSM6566481: SNF94.3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566481,SNF94.3_R2.fastq.gz,,,5767899580,5500.7,,,85df5bbe8ae8418c4e7a37789ac195d7
SRR21492382,SRS15047688,SRX17495741,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566481: SNF94.3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732295,102929736,6662532619,102929736,20585947200,"Sep 08, 2022","Feb 27, 2025",GSM6566481: SNF94.3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566481,SNF94.3_R1.fastq.gz,,,5506930563,5251.82,,,8262598c13daed98382108c9591c647a
SRR21492383,SRS15047687,SRX17495740,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566480: SNF02.2; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732296,31054711,2028448099,31054711,6210942200,"Sep 08, 2022","Feb 27, 2025",GSM6566480: SNF02.2; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566480,SNF02.2_R1.fastq.gz,,,1692796241,1614.38,,,43309c98061ca92a0306945b9e5df3ee
SRR21492383,SRS15047687,SRX17495740,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566480: SNF02.2; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732296,31054711,2028448099,31054711,6210942200,"Sep 08, 2022","Feb 27, 2025",GSM6566480: SNF02.2; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566480,SNF02.2_R2.fastq.gz,,,1761013669,1679.43,,,8d8836bb961a08c3a0be181d504ee6ef
